giorno,mese,anno,stagione,data,area_ha,non_veg,coltivi,prati,oliveti,pinete,latifoglie,castagneti,arbusti,altro,provincia,comune
10,3,1997,1,1997-03-10,8.12455,0,0,0,0,0,0,0.28,7.88,0,GENOVA,NE
10,3,1997,1,1997-03-10,67.5975,0,7.24,9.84,2.68,0,43.04,0,4.16,0,GENOVA,SORI
10,3,1997,1,1997-03-10,0.91525,0,0,0,0,0,0.24,0,0.2,0.48,GENOVA,BOGLIASCO
10,3,1997,1,1997-03-10,0.5804,0,0,0,0,0,0,0.64,0,0,GENOVA,ORERO
10,3,1997,1,1997-03-10,3.1858,0.04,0,0,0,0,0.64,0,2.52,0,GENOVA,GENOVA
10,3,1997,1,1997-03-10,13.8094,0,0,0,0,0,6.68,0,6.64,0,GENOVA,GENOVA
10,3,1997,1,1997-03-10,0.5561,0,0,0,0,0,0,0.6,0,0,GENOVA,FAVALE DI MALVARO
10,3,1997,1,1997-03-10,0.2843,0,0.2,0,0,0,0,0.08,0,0,GENOVA,NEIRONE
10,3,1997,1,1997-03-10,9.5339,0,0.4,0,0,0,0,0,4.44,4.56,GENOVA,REZZOAGLIO
10,3,1997,1,1997-03-10,4.9586,0,0,0,0,3.96,1.04,0,0,0,GENOVA,GENOVA
10,3,1997,1,1997-03-10,71.1956,0,0,22.36,0,25.4,0,0,11.28,12.12,GENOVA,BORZONASCA
10,3,1997,1,1997-03-10,3.59505,0,0,0,0,0,0,0,0,3.6,GENOVA,REZZOAGLIO
11,3,1997,1,1997-03-11,85.1554,0,1.24,0,16.84,0.48,50.88,0,15.72,0,IMPERIA,IMPERIA
11,3,1997,1,1997-03-11,15.1542,0,0,0,0.92,0,11.28,1.6,1.16,0,IMPERIA,PIEVE DI TECO
11,3,1997,1,1997-03-11,2.27195,0,0.28,0,0,0,2,0,0,0,IMPERIA,PIEVE DI TECO
11,3,1997,1,1997-03-11,0.96095,0.12,0,0,0.8,0,0,0,0,0,LA SPEZIA,VEZZANO LIGURE
11,3,1997,1,1997-03-11,0.384,0.04,0,0,0,0,0.36,0,0,0,SAVONA,FINALE LIGURE
11,3,1997,1,1997-03-11,4.37255,0,0,0,0,0,0,0,4.28,0,SAVONA,BARDINETO
11,3,1997,1,1997-03-11,0.67705,0,0,0.08,0,0,0.56,0,0,0,LA SPEZIA,CALICE AL CORNOVIGLIO
11,3,1997,1,1997-03-11,0.3442,0,0,0,0,0,0,0,0.24,0,LA SPEZIA,CALICE AL CORNOVIGLIO
11,3,1997,1,1997-03-11,0.4292,0,0,0.24,0,0,0,0,0.04,0,LA SPEZIA,CALICE AL CORNOVIGLIO
11,3,1997,1,1997-03-11,1.49425,0,0,0,0,0.84,0,0.24,0.32,0,GENOVA,CICAGNA
11,3,1997,1,1997-03-11,1.2712,0,0,0.32,0,0,0,0.28,0.68,0,GENOVA,SORI
11,3,1997,1,1997-03-11,1.6484,0,0,0,0,0,0,0,0,1.52,GENOVA,SAN COLOMBANO CERTENOLI
11,3,1997,1,1997-03-11,3.80745,0,0,0,0,0,3.68,0,0,0,GENOVA,ORERO
11,3,1997,1,1997-03-11,56.6735,0,0.36,1.84,0,0,10.8,12.68,26.12,4.92,GENOVA,AVEGNO
11,3,1997,1,1997-03-11,35.3054,0,0,0,0,0,18,17.32,0.16,0,GENOVA,GENOVA
11,3,1997,1,1997-03-11,33.7667,0,0,0,0,0,1.36,32.2,0.24,0,GENOVA,GENOVA
11,3,1997,1,1997-03-11,0.7502,0,0,0,0,0.76,0,0,0,0,GENOVA,GENOVA
11,3,1997,1,1997-03-11,36.2158,0,0,3.44,0,0,9.6,0,15.6,7.6,GENOVA,REZZOAGLIO
11,3,1997,1,1997-03-11,1.35285,0,0.04,0,0,0,0.12,1.24,0,0,GENOVA,TORRIGLIA
11,3,1997,1,1997-03-11,62.4463,0.04,0,0.32,0,7.52,15.52,7,24.48,7.4,GENOVA,MONTOGGIO
11,3,1997,1,1997-03-11,56.9653,0,5.84,0.52,0,0,14,15.04,21.64,0,GENOVA,MIGNANEGO
12,3,1997,1,1997-03-12,1.4961,0,0,0,0,0,0.72,0,0.72,0,IMPERIA,PRELA'
12,3,1997,1,1997-03-12,15.7738,0,0,3.32,0,0,2.8,9.84,0,0,IMPERIA,CARPASIO
12,3,1997,1,1997-03-12,11.1818,0,0,11,0,0,0.08,0,0,0,IMPERIA,CARPASIO
12,3,1997,1,1997-03-12,0.1471,0.04,0.12,0,0,0,0,0.04,0,0,LA SPEZIA,PIGNONE
12,3,1997,1,1997-03-12,0.76725,0,0,0,0,0,0,0.76,0,0,GENOVA,RECCO
12,3,1997,1,1997-03-12,0.7329,0,0.36,0,0,0,0,0.44,0,0,GENOVA,TRIBOGNA
12,3,1997,1,1997-03-12,2.42105,0,0,0,0,0,0.64,0,0.68,0,GENOVA,GENOVA
12,3,1997,1,1997-03-12,4.9095,0.76,0,0,0,0,4.12,0,0,0,GENOVA,GENOVA
12,3,1997,1,1997-03-12,2.36115,0,0.32,0.36,0,0,0,1.72,0,0,GENOVA,GENOVA
13,3,1997,1,1997-03-13,0.88155,0,0,0,0,0,0.88,0,0,0,LA SPEZIA,VARESE LIGURE
13,3,1997,1,1997-03-13,0.3082,0,0.28,0,0,0,0.08,0,0,0,GENOVA,COGOLETO
13,3,1997,1,1997-03-13,4.70015,0,0,0,0,0,0,0,0.36,4.4,GENOVA,VALBREVENNA
14,3,1997,1,1997-03-14,0.859,0,0,0,0,0.24,0,0,0.24,0,SAVONA,VADO LIGURE
14,3,1997,1,1997-03-14,7.57495,0,0,0.08,0,0.04,6.12,0,0,1.24,GENOVA,MONTEBRUNO
14,3,1997,1,1997-03-14,0.20065,0,0,0,0,0,0,0,0,0.2,GENOVA,REZZOAGLIO
15,3,1997,1,1997-03-15,2.07515,0,0,0,1.44,0,0.68,0,0,0,IMPERIA,DIANO ARENTINO
15,3,1997,1,1997-03-15,3.05825,0,0,0,0,0,0,0,2.92,0,IMPERIA,DIANO ARENTINO
15,3,1997,1,1997-03-15,8.6862,0,0,0,1.16,0,7.12,0.44,0,0,SAVONA,TESTICO
15,3,1997,1,1997-03-15,0.1291,0,0,0,0,0,0,0.16,0,0,LA SPEZIA,RICCO' DEL GOLFO DI SPEZIA
15,3,1997,1,1997-03-15,15.5225,0,0,0,0,4,0,0,11.56,0,LA SPEZIA,LEVANTO
15,3,1997,1,1997-03-15,0.33555,0.12,0,0,0,0,0,0,0.28,0,LA SPEZIA,VARESE LIGURE
15,3,1997,1,1997-03-15,1.1577,0,0,0,0,0,0,0,1.12,0,SAVONA,CAIRO MONTENOTTE
15,3,1997,1,1997-03-15,0.64095,0,0,0,0,0,0,0.68,0,0,GENOVA,SORI
16,3,1997,1,1997-03-16,2.5725,0,0,0,0,0,2.56,0,0,0,IMPERIA,DOLCEDO
16,3,1997,1,1997-03-16,32.471,0,0,6.08,0,0,3.68,11.32,11.44,0,IMPERIA,CARPASIO
16,3,1997,1,1997-03-16,8.88365,0,0,0,0,0,2.32,0.04,6.48,0,IMPERIA,VILLA FARALDI
16,3,1997,1,1997-03-16,0.5633,0,0.12,0,0,0,0,0,0.44,0,LA SPEZIA,SESTA GODANO
16,3,1997,1,1997-03-16,0.1364,0,0.12,0,0,0,0,0,0.04,0,LA SPEZIA,SESTA GODANO
16,3,1997,1,1997-03-16,0.8992,0,0,0,0,0,0,0.48,0.32,0,GENOVA,SESTRI LEVANTE
16,3,1997,1,1997-03-16,8.73065,0,0,0,0.2,0.6,0,0,8.12,0,GENOVA,LAVAGNA
16,3,1997,1,1997-03-16,2.09875,0,0,0,0,0,0,2.16,0,0,LA SPEZIA,VARESE LIGURE
16,3,1997,1,1997-03-16,1.74255,0,0,0,0,0,0,1.84,0,0,LA SPEZIA,VARESE LIGURE
16,3,1997,1,1997-03-16,0.2977,0,0,0,0,0,0,0.28,0,0,SAVONA,STELLA
16,3,1997,1,1997-03-16,0.25875,0,0,0.04,0,0,0,0.2,0,0,GENOVA,NEIRONE
16,3,1997,1,1997-03-16,0.5488,0,0,0.08,0,0,0,0.4,0,0,GENOVA,DAVAGNA
16,3,1997,1,1997-03-16,0.26375,0.04,0,0,0,0,0.24,0,0,0,GENOVA,SERRA RICCO'
16,3,1997,1,1997-03-16,1.65525,0,0,0,0,0,0,0,1.08,0.56,GENOVA,TORRIGLIA
17,3,1997,1,1997-03-17,1.13035,0,0,0,1.08,0,0,0,0,0,IMPERIA,PONTEDASSIO
17,3,1997,1,1997-03-17,8.5006,0,0,0,0,0,8.6,0,0,0,IMPERIA,VASIA
17,3,1997,1,1997-03-17,6.27015,0,0,0.64,0,0,0,2.48,0.64,2.4,GENOVA,RONDANINA
18,3,1997,1,1997-03-18,0.2139,0,0,0,0.2,0,0,0,0,0,SAVONA,CASTELBIANCO
18,3,1997,1,1997-03-18,0.11765,0,0,0,0.2,0,0,0,0,0,SAVONA,CASTELBIANCO
18,3,1997,1,1997-03-18,0.27145,0,0,0,0.2,0.08,0,0,0,0,GENOVA,LAVAGNA
18,3,1997,1,1997-03-18,0.68055,0,0,0,0,0,0.68,0,0,0,GENOVA,TRIBOGNA
18,3,1997,1,1997-03-18,0.31645,0,0,0,0,0,0,0.04,0.24,0,GENOVA,GENOVA
18,3,1997,1,1997-03-18,0.97005,0,0,0,0,0,0,0.72,0.16,0.08,GENOVA,MONTEBRUNO
19,3,1997,1,1997-03-19,0.1987,0,0,0,0.16,0,0,0,0,0,IMPERIA,DIANO ARENTINO
19,3,1997,1,1997-03-19,8.13395,0,0,0.6,0,0,5.76,0,1.96,0,IMPERIA,VASIA
19,3,1997,1,1997-03-19,3.73415,0,0,0,0.28,0,3.12,0,0.04,0,IMPERIA,PONTEDASSIO
19,3,1997,1,1997-03-19,15.2544,0,0.12,0,0,0,11.96,0,0.2,0,IMPERIA,VILLA FARALDI
19,3,1997,1,1997-03-19,51.3124,0,3.2,0,1.52,0,22.04,0,24.16,0,IMPERIA,CHIUSANICO
19,3,1997,1,1997-03-19,0.94745,0,0,0,0,0,0.56,0,0.44,0,GENOVA,USCIO
19,3,1997,1,1997-03-19,0.5311,0,0,0,0,0,0,0.36,0.12,0,GENOVA,GENOVA
19,3,1997,1,1997-03-19,8.54445,0,0.44,0.04,0,0,0,0,5.76,2.32,GENOVA,REZZOAGLIO
19,3,1997,1,1997-03-19,1.74244,0,0,1.4,0,0,0,0,0,0.08,GENOVA,LORSICA
19,3,1997,1,1997-03-19,32.0237,0,0,7.48,0,0,0,0,19.16,5.44,GENOVA,PROPATA
20,3,1997,1,1997-03-20,0.2003,0,0,0,0,0,0,0,0.16,0,IMPERIA,DIANO ARENTINO
20,3,1997,1,1997-03-20,7.80105,0,0,0,0,0,7.76,0,0,0,IMPERIA,LUCINASCO
20,3,1997,1,1997-03-20,4.0563,0,0,0,0,0,2,0,2.16,0,IMPERIA,CESIO
20,3,1997,1,1997-03-20,4.26645,0,0,0,0,0,2.12,2.08,0,0,LA SPEZIA,VARESE LIGURE
20,3,1997,1,1997-03-20,1.10815,0,0.44,0.16,0,0,0,0,0.48,0,GENOVA,COGOLETO
20,3,1997,1,1997-03-20,153.014,0,0,65.4,0,0,0,35.64,38.56,13.32,GENOVA,NEIRONE
21,3,1997,1,1997-03-21,15.7304,1.36,0,0,0,0.2,0,0,14.12,0,SAVONA,LAIGUEGLIA
21,3,1997,1,1997-03-21,2.50595,0,0,0.8,0,0,0,1.64,0,0,SAVONA,CAIRO MONTENOTTE
21,3,1997,1,1997-03-21,2.94275,0,0,1.6,0,0,0,1.32,0,0,GENOVA,MELE
21,3,1997,1,1997-03-21,0.52715,0,0,0,0,0,0.24,0.28,0,0,SAVONA,URBE
21,3,1997,1,1997-03-21,3.54555,0,0,0,0,0,3.48,0,0,0,GENOVA,MONTEBRUNO
22,3,1997,1,1997-03-22,2.0436,0,0,0,0,0,2.04,0,0,0,IMPERIA,DIANO ARENTINO
22,3,1997,1,1997-03-22,4.502,0,0,0,0,0,0,0.68,3.84,0,SAVONA,STELLANELLO
22,3,1997,1,1997-03-22,0.63385,0,0,0,0,0,0.44,0.24,0,0,LA SPEZIA,MAISSANA
22,3,1997,1,1997-03-22,1.3908,0,0,0,0,0,1.36,0,0,0,GENOVA,TRIBOGNA
22,3,1997,1,1997-03-22,0.1131,0,0,0,0,0,0,0,0.12,0,GENOVA,MOCONESI
23,3,1997,1,1997-03-23,0.19365,0,0,0,0.2,0,0,0,0,0,SAVONA,PIETRA LIGURE
23,3,1997,1,1997-03-23,0.10565,0,0,0,0,0,0,0,0.12,0,GENOVA,CASARZA LIGURE
23,3,1997,1,1997-03-23,4.5705,0,0,0,0.12,1.72,0,0,2.8,0,GENOVA,SESTRI LEVANTE
23,3,1997,1,1997-03-23,4.60095,0,0,0,0,0,0,0,4.48,0,GENOVA,SESTRI LEVANTE
23,3,1997,1,1997-03-23,1.30925,0,0.04,0.64,0,0.64,0,0,0,0,GENOVA,LAVAGNA
23,3,1997,1,1997-03-23,3.43275,0,0,0.2,0,0,0,0.72,2.48,0,GENOVA,BORZONASCA
24,3,1997,1,1997-03-24,77.0134,0,0,5.4,0,0,23.64,0,47.92,0,IMPERIA,RANZO
24,3,1997,1,1997-03-24,0.31465,0,0,0,0,0.4,0,0,0,0,LA SPEZIA,MONTEROSSO AL MARE
24,3,1997,1,1997-03-24,1.4869,0,0,0,0,0,0,0,1.48,0,LA SPEZIA,BONASSOLA
24,3,1997,1,1997-03-24,0.1846,0,0,0,0,0,0.12,0.12,0,0,SAVONA,CALICE LIGURE
24,3,1997,1,1997-03-24,0.1673,0,0,0,0,0.04,0,0,0.08,0,LA SPEZIA,BONASSOLA
24,3,1997,1,1997-03-24,2.00865,0,0,0,0.84,0,0.12,0,1.08,0,GENOVA,GENOVA
25,3,1997,1,1997-03-25,2.0164,0,0,0,0,0,2.08,0,0,0,IMPERIA,VASIA
25,3,1997,1,1997-03-25,0.177,0,0,0,0,0,0,0,0.24,0,SAVONA,PIETRA LIGURE
25,3,1997,1,1997-03-25,0.2376,0,0,0,0,0,0,0.28,0,0,SAVONA,ALTARE
25,3,1997,1,1997-03-25,0.8734,0,0,0,0,0.48,0.48,0,0,0,GENOVA,RAPALLO
25,3,1997,1,1997-03-25,1.30005,0,0,0.4,0,0,0.68,0,0.16,0,GENOVA,PIEVE LIGURE
26,3,1997,1,1997-03-26,17.0577,0,0,1,0,0,10.56,0,5.52,0,SAVONA,MAGLIOLO
26,3,1997,1,1997-03-26,0.3191,0,0.32,0,0,0,0,0,0,0,SAVONA,QUILIANO
26,3,1997,1,1997-03-26,0.89845,0,0,0,0,0,0.04,0,0.92,0,GENOVA,SANT'OLCESE
27,3,1997,1,1997-03-27,0.64105,0,0,0,0,0,0.44,0,0.24,0,SAVONA,CASANOVA LERRONE
27,3,1997,1,1997-03-27,0.24565,0,0,0,0,0,0,0.2,0,0,SAVONA,CAIRO MONTENOTTE
27,3,1997,1,1997-03-27,11.8323,0,0,0,0,0,8.4,0.48,2.96,0,GENOVA,ORERO
27,3,1997,1,1997-03-27,3.3964,0,0,0,0,0,0,0,0,3.32,GENOVA,BORZONASCA
27,3,1997,1,1997-03-27,0.87495,0,0,0,0,0,0.48,0,0,0.32,SAVONA,URBE
27,3,1997,1,1997-03-27,1.84115,0,0,0.04,0,0,0,0,0,1.92,GENOVA,BORZONASCA
27,3,1997,1,1997-03-27,2.478,0,0,0,0,0,2.52,0,0,0,SAVONA,URBE
28,3,1997,1,1997-03-28,30.3766,0,0,0,0,0,11.8,0,18.64,0,IMPERIA,POMPEIANA
28,3,1997,1,1997-03-28,18.5721,0,0,0,3.4,0,7.4,0,7.84,0,SAVONA,TESTICO
29,3,1997,1,1997-03-29,79.7891,0,0,0,0.2,28.56,0,0,51.16,0,IMPERIA,CASTELLARO
29,3,1997,1,1997-03-29,4.68285,0,0,0,0.16,0,0.16,3.36,0.96,0,IMPERIA,BORGOMARO
29,3,1997,1,1997-03-29,2.9275,0,0,0,0,0,2.92,0,0,0,GENOVA,RECCO
29,3,1997,1,1997-03-29,0.42015,0,0,0,0,0,0.4,0,0,0,GENOVA,USCIO
29,3,1997,1,1997-03-29,59.9004,0.08,0.24,0,0,0,9.2,0,50.36,0,GENOVA,GENOVA
29,3,1997,1,1997-03-29,19.106,0,0,0,0,0,16.96,2.12,0,0.08,SAVONA,SASSELLO
29,3,1997,1,1997-03-29,1.9847,0,0.12,0,0,0,0.2,0.4,1,0,GENOVA,MONTOGGIO
29,3,1997,1,1997-03-29,10.2647,0,0,0,0,0,5.8,0,0.68,3.76,GENOVA,VALBREVENNA
30,3,1997,1,1997-03-30,1.00985,0,0,0,0,0,1.08,0,0,0,IMPERIA,PIETRABRUNA
30,3,1997,1,1997-03-30,1.37645,0,0,0,0,0,0,0,1.36,0,IMPERIA,DOLCEDO
30,3,1997,1,1997-03-30,35.8106,0,0,0,0,0,1.64,23.2,10.64,0,IMPERIA,PIEVE DI TECO
30,3,1997,1,1997-03-30,19.7796,0,0,0,0,0,3.32,13.96,2.56,0,SAVONA,CASANOVA LERRONE
30,3,1997,1,1997-03-30,17.9132,0,0.28,0,0,6.44,6.2,0.04,5,0,LA SPEZIA,LA SPEZIA
30,3,1997,1,1997-03-30,8.31015,0,0,0,0,0.2,7.96,0,0,0,IMPERIA,PORNASSIO
30,3,1997,1,1997-03-30,0.1155,0,0,0,0,0.08,0,0,0.08,0,LA SPEZIA,MONTEROSSO AL MARE
30,3,1997,1,1997-03-30,2.9156,0,0,0,0,2.88,0,0,0,0,GENOVA,CASTIGLIONE CHIAVARESE
30,3,1997,1,1997-03-30,0.99845,0,0,0,0,0,0,1,0,0,SAVONA,CAIRO MONTENOTTE
30,3,1997,1,1997-03-30,0.3722,0,0,0,0,0,0,0.36,0,0,GENOVA,LORSICA
30,3,1997,1,1997-03-30,6.60035,0,0,0.28,1,0,4.84,0.4,0,0,GENOVA,GENOVA
30,3,1997,1,1997-03-30,17.8345,0,0.88,0,0,1.84,0,0,15.04,0,GENOVA,GENOVA
30,3,1997,1,1997-03-30,1.18655,0,0,0,0,0,1.16,0,0,0,GENOVA,MONTOGGIO
30,3,1997,1,1997-03-30,1.7807,0,0,0,0,0,1.76,0,0,0,GENOVA,MIGNANEGO
31,3,1997,1,1997-03-31,0.70285,0,0,0,0.76,0,0,0,0,0,IMPERIA,PONTEDASSIO
31,3,1997,1,1997-03-31,1.01875,0,0,0,0,0,1,0,0,0,IMPERIA,VASIA
31,3,1997,1,1997-03-31,2.4456,0,0,0,0,0,0,2.12,0,0.36,LA SPEZIA,VARESE LIGURE
31,3,1997,1,1997-03-31,3.9394,0,0,0,0,0,0,3.88,0,0,GENOVA,BORZONASCA
31,3,1997,1,1997-03-31,4.03795,0,0,0,0,0,1.04,2.56,0,0,GENOVA,GENOVA
31,3,1997,1,1997-03-31,3.93825,0,0,0,0,0,0,0,3.28,0.6,GENOVA,MOCONESI
31,3,1997,1,1997-03-31,7.754,0,0,0,0,0,1.12,0,3.68,3.04,GENOVA,TORRIGLIA
31,3,1997,1,1997-03-31,24.5863,0,0,0,0,0,9.68,0,0,14.96,GENOVA,VOBBIA
1,4,1997,1,1997-04-01,5.08005,0,0,0,4.44,0.6,0,0,0,0,IMPERIA,VENTIMIGLIA
1,4,1997,1,1997-04-01,5.5453,0,0,0,0,0,5.48,0,0,0,IMPERIA,BORGOMARO
1,4,1997,1,1997-04-01,11.6183,0,0,0,1.32,0.28,0,0,10.12,0,SAVONA,ANDORA
1,4,1997,1,1997-04-01,7.8017,0,0,1,0,0,5.88,0,0.6,0,IMPERIA,PIEVE DI TECO
1,4,1997,1,1997-04-01,0.25635,0,0,0,0,0,0.12,0.2,0,0,IMPERIA,PIEVE DI TECO
1,4,1997,1,1997-04-01,0.11755,0,0,0,0,0,0,0.2,0,0,SAVONA,VEZZI PORTIO
1,4,1997,1,1997-04-01,1.18905,0,0,0,0,1.2,0,0,0,0,GENOVA,CAMPOMORONE
1,4,1997,1,1997-04-01,3.60955,0,0,1.36,0,0,1.92,0.28,0,0,GENOVA,ROSSIGLIONE
1,4,1997,1,1997-04-01,5.88205,0,0,0.96,0,0,1.6,0,3.32,0,GENOVA,VOBBIA
2,4,1997,1,1997-04-02,0.8783,0,0,0,0.64,0,0.2,0,0.04,0,IMPERIA,PONTEDASSIO
2,4,1997,1,1997-04-02,3.3423,0,0,0,0,0,2.08,0,1.32,0,IMPERIA,PIEVE DI TECO
2,4,1997,1,1997-04-02,0.2397,0,0,0,0.04,0,0,0,0.2,0,SAVONA,FINALE LIGURE
2,4,1997,1,1997-04-02,72.999,1.48,0,0,0,24.96,0,0,46.4,0,GENOVA,COGOLETO
2,4,1997,1,1997-04-02,0.2262,0,0,0,0,0.24,0,0,0,0,GENOVA,GENOVA
2,4,1997,1,1997-04-02,1.27,0,0,0,0,0,0,1.24,0,0,GENOVA,BORZONASCA
2,4,1997,1,1997-04-02,1.51005,0,0,0,0,0,0.44,1.08,0,0,GENOVA,CROCEFIESCHI
3,4,1997,1,1997-04-03,0.5014,0,0,0,0.16,0,0.04,0,0.32,0,IMPERIA,VASIA
3,4,1997,1,1997-04-03,0.3468,0,0,0,0,0,0.28,0,0,0,SAVONA,VENDONE
3,4,1997,1,1997-04-03,3.48685,0,0,0,0,1.4,2.08,0,0,0,LA SPEZIA,LEVANTO
4,4,1997,1,1997-04-04,0.49565,0,0,0,0,0,0,0.44,0,0,GENOVA,CARASCO
4,4,1997,1,1997-04-04,2.47185,0,0,0,0,0.16,0,0.84,0,1.56,LA SPEZIA,VARESE LIGURE
4,4,1997,1,1997-04-04,2.6623,0,0,0.08,0,0,0,0,0,2.6,LA SPEZIA,VARESE LIGURE
4,4,1997,1,1997-04-04,0.4507,0,0,0,0,0,0,0,0,0.44,GENOVA,PROPATA
4,4,1997,1,1997-04-04,108.95,0.04,0.08,19.68,0,10.52,54.52,0.04,22.32,1.76,GENOVA,VOBBIA
5,4,1997,1,1997-04-05,13.1602,0,0,0,0,0,4.76,8.36,0,0,SAVONA,STELLANELLO
5,4,1997,1,1997-04-05,0.825,0,0,0,0,0,0,0,0.84,0,LA SPEZIA,VARESE LIGURE
5,4,1997,1,1997-04-05,0.80735,0,0,0,0,0,0.04,0.72,0,0,GENOVA,DAVAGNA
5,4,1997,1,1997-04-05,3.6901,0,0,0,0,0,0,0,1.72,1.92,GENOVA,VALBREVENNA
6,4,1997,1,1997-04-06,4.16455,0,0,0,0,0,4,0,0.28,0,LA SPEZIA,VARESE LIGURE
6,4,1997,1,1997-04-06,0.50305,0,0,0.56,0,0,0,0,0,0,SAVONA,URBE
6,4,1997,1,1997-04-06,0.9142,0,0,0,0,0.12,0,0.72,0.16,0,SAVONA,URBE
7,4,1997,1,1997-04-07,0.4919,0,0,0,0,0,0.28,0,0.24,0,IMPERIA,PRELA'
7,4,1997,1,1997-04-07,0.69125,0,0,0,0,0.64,0.12,0,0,0,SAVONA,ANDORA
7,4,1997,1,1997-04-07,2.00865,0.56,0,0,0,1.48,0,0,0,0,SAVONA,ANDORA
7,4,1997,1,1997-04-07,5.03393,0,0,0,0,0,0.28,0,4.56,0,IMPERIA,VILLA FARALDI
7,4,1997,1,1997-04-07,0.1408,0,0,0,0.04,0,0,0,0,0,IMPERIA,BORGOMARO
7,4,1997,1,1997-04-07,0.3587,0,0,0,0,0.36,0,0,0,0,LA SPEZIA,LA SPEZIA
7,4,1997,1,1997-04-07,0.2339,0,0,0,0,0.08,0.16,0,0,0,LA SPEZIA,LA SPEZIA
7,4,1997,1,1997-04-07,0.37425,0,0,0,0,0.12,0.28,0,0,0,LA SPEZIA,LA SPEZIA
7,4,1997,1,1997-04-07,17.1577,0,0,0,0,0,11.04,0,6,0,IMPERIA,BORGHETTO D'ARROSCIA
7,4,1997,1,1997-04-07,0.2433,0,0,0,0,0,0.16,0,0,0,GENOVA,RAPALLO
7,4,1997,1,1997-04-07,4.09205,0,0,0,0,0,0,0,4.16,0,GENOVA,GENOVA
7,4,1997,1,1997-04-07,1.64538,0,0,0,0,0,0,1.68,0,0,GENOVA,GENOVA
7,4,1997,1,1997-04-07,2.51525,0,0,1.68,0,0,0.24,0,0,0.6,GENOVA,MOCONESI
7,4,1997,1,1997-04-07,1.10655,0,0,0,0,0.6,0,0,0.12,0.4,GENOVA,CERANESI
8,4,1997,1,1997-04-08,3.2189,0,0,0,0,0,3.28,0,0,0,SAVONA,TESTICO
9,4,1997,1,1997-04-09,1.01,0,0,0,0,0.96,0,0,0.08,0,IMPERIA,DIANO ARENTINO
9,4,1997,1,1997-04-09,15.3387,0,2.32,0,0.92,7.4,2.96,0,1.8,0,IMPERIA,SAN BARTOLOMEO AL MARE
9,4,1997,1,1997-04-09,1.96185,0,0,0,0,0,1.92,0,0,0,IMPERIA,AQUILA DI ARROSCIA
9,4,1997,1,1997-04-09,0.12415,0,0,0,0,0,0.12,0,0,0,GENOVA,COGOLETO
9,4,1997,1,1997-04-09,7.44235,0,0,0,0,0,0.04,4.96,2.6,0,GENOVA,GENOVA
9,4,1997,1,1997-04-09,1.54155,0,0,0,0,0,0,0,0,1.68,LA SPEZIA,VARESE LIGURE
9,4,1997,1,1997-04-09,1.52465,0,0,0,0,0,1.28,0.24,0,0,GENOVA,GORRETO
10,4,1997,1,1997-04-10,2.1057,0,0,0,0,0,0.08,0,2.16,0,IMPERIA,PORNASSIO
10,4,1997,1,1997-04-10,5.97425,0,0,0,0.04,0,5.48,0.08,0.32,0,GENOVA,SORI
11,4,1997,1,1997-04-11,0.67235,0,0,0,0.16,0,0,0.48,0,0,SAVONA,VEZZI PORTIO
12,4,1997,1,1997-04-12,1.3635,0,0,0,0.36,0,0.96,0,0,0,IMPERIA,PONTEDASSIO
12,4,1997,1,1997-04-12,0.33795,0,0,0,0,0,0,0,0,0.4,SAVONA,BARDINETO
12,4,1997,1,1997-04-12,0.1345,0,0,0,0,0,0.12,0,0,0,SAVONA,FINALE LIGURE
12,4,1997,1,1997-04-12,0.85465,0,0,0,0,0,0.88,0,0,0,SAVONA,URBE
13,4,1997,1,1997-04-13,0.10105,0,0,0,0,0,0.12,0,0,0,IMPERIA,DIANO ARENTINO
13,4,1997,1,1997-04-13,0.24805,0,0,0,0.04,0,0.2,0,0,0,GENOVA,BOGLIASCO
13,4,1997,1,1997-04-13,3.32765,0,0,0,0,0,0,0,0,3.24,SAVONA,SASSELLO
14,4,1997,1,1997-04-14,0.20805,0,0,0,0,0,0,0,0.2,0,IMPERIA,VENTIMIGLIA
16,4,1997,1,1997-04-16,0.1118,0.08,0,0.04,0,0,0,0,0,0,SAVONA,CAIRO MONTENOTTE
17,4,1997,1,1997-04-17,30.7435,0,0,0,0.76,8.12,7.44,14.36,0,0,GENOVA,NE
17,4,1997,1,1997-04-17,4.3134,0,0,2.08,0,0,0,0,0,2.28,GENOVA,SORI
17,4,1997,1,1997-04-17,8.098,0,0,0,0,0,0,7.12,1.04,0,GENOVA,MELE
17,4,1997,1,1997-04-17,0.7446,0,0,0,0,0,0,0.8,0,0,GENOVA,REZZOAGLIO
18,4,1997,1,1997-04-18,2.50335,0.16,0,0,0,0,0,2.4,0,0,IMPERIA,SANREMO
18,4,1997,1,1997-04-18,0.3771,0,0,0,0,0,0,0,0.32,0,LA SPEZIA,BONASSOLA
18,4,1997,1,1997-04-18,0.50155,0,0,0,0,0,0.08,0,0.36,0,SAVONA,SAVONA
18,4,1997,1,1997-04-18,0.2546,0,0,0,0,0,0,0.32,0,0,GENOVA,MELE
18,4,1997,1,1997-04-18,0.15895,0,0,0,0,0,0,0.08,0.08,0,SAVONA,URBE
19,4,1997,1,1997-04-19,2.44105,0,0,0,0.08,0,0.36,0,1.88,0,SAVONA,CASANOVA LERRONE
